year,cik_number,mktcap
2018,0000830271,84165282
2018,0001338749,1985554936
2018,0001053507,69680775807
2018,0001505611,22402453
2018,0001222719,768416152
2018,0001069995,7640377
2018,0001293613,1811333289
2018,0001137887,1888853272
2018,0000812801,1899116685
2018,0000883618,242589344
2018,0000885733,246752223
2018,0001176984,785979904
2018,0000908993,472770001
2018,0001210123,569090358
2018,0000799195,1059872536
2018,0001227857,409198202
2018,0001214935,555339544
2018,0001178839,237273451
2018,0000897269,297927585
2018,0000883412,849157488
2018,0000879361,613843965
2018,0001176194,324006197
2018,0000894242,233383964
2018,0001160864,693066390
2018,0001137393,572753925
2018,0001074685,62368806
2018,0001222922,1469259733
2018,0001074540,262794906
2018,0001160990,711320727
2018,0001181506,366535477
2018,0001181504,212376521
2018,0000880892,661548601
2018,0000835948,571208456
2018,0001308335,699100658
2018,0001300391,627320976
2018,0001296250,637370965
2018,0001343793,151000279
2018,0001162027,344076892
2018,0000891290,281026941
2018,0000809844,119512867
2018,0000845606,147161537
2018,0001167467,151004437
2018,0000839533,408439695
2018,0000908187,132524794
2018,0000916183,415333365
2018,0001181187,346186230
2018,0001308927,332433477
2018,0000836412,244696343
2018,0001322436,1047789567
2018,0001289868,118693483
2018,0001310709,325834559
2018,0001276469,88872938
2018,0000844790,359757222
2018,0000900422,439932578
2018,0001058234,161390645
2018,0001227862,746568485
2018,0000882153,187525094
2018,0000886043,548443777
2018,0000894351,132179261
2018,0000887394,270244937
2018,0001232860,498234429
2018,0000901243,474996513
2018,0000890196,424584165
2018,0001270131,223352960
2018,0000825345,175977506
2018,0000801961,249185175
2018,0000844172,310965983
2018,0001045126,482418710
2018,0001034665,212224035
2018,0001071899,278356574
2018,0000885601,675261051
2018,0000885125,634076714
2018,0000835333,363376351
2018,0001275229,30809697
2018,0001383441,568587974
2018,0001395325,516976674
2018,0001061353,242392432
2018,0001263872,4672730
2018,0001318268,1675757
2018,0001288934,33425
2018,0001343465,671793
2018,0001385508,55409131
2018,0001375348,7847700
2018,0001110283,9449819
2018,0001279620,4151089
2018,0001397016,14143415
2018,0001350073,5319776
2018,0001415744,3240077
2018,0001304730,247651250
2018,0001382574,9685748
2018,0001422296,3689500
2018,0001389518,15812
2018,0001412659,6012406
2018,0001453814,4125460162
2018,0001443089,299245
2018,0001442999,144975000
2018,0001423325,482970
2018,0001715611,14659082
2018,0001123505,25988935
2018,0001444363,272774039
2018,0001464963,198655425
2018,0001443646,8144350243
2018,0001511337,2873267863
2018,0001520118,6775459
2018,0001448167,141428181
2018,0001530425,3520000
2018,0001532390,93855732
2018,0001557376,5057794
2018,0001275158,297791617
2018,0001579877,2526896000
2018,0000844538,115065686
2018,0001618563,1496871016
2018,0001670592,1249469825
